结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品数量,业务类型,订单类型,订单总价,商品总价,运费,店铺劵,结算前退款金额,平台补贴,达人补贴,抖音支付补贴,抖音月付营销补贴,银行补贴,以旧换新抵扣,平台补贴运费,用户实付,收入合计,平台服务费,达人佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,其他分成说明,支出合计,是否免佣,免佣金额,备注,dyOrder
2024/7/29 11:55,'6932322114666043283,'6932322114666043283,234.22,聚合账户,已结算,否,2024/7/18 16:20,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,25,0,0,0,0,214,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932322114666043283
2024/7/29 11:51,'6932298515698947606,'6932298515698947606,234.22,聚合账户,已结算,否,2024/7/17 19:01,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932298515698947606
2024/7/29 11:47,'6932320262923818921,'6932320262923818921,175.42,聚合账户,已结算,否,2024/7/18 16:33,'3621112255317429906,1,小店自卖,普通订单,239,239,0,60,0,0,0,0,0,0,0,0,179,179,-3.58,0,0,0,0,0,0,,-3.58,,0,,''6932320262923818921
2024/7/29 11:45,'6932275799933392358,'6932275799933392358,185.22,聚合账户,已结算,否,2024/7/17 19:27,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932275799933392358
2024/7/29 11:44,'6932313038181570198,'6932313038181570198,391.02,聚合账户,已结算,否,2024/7/18 16:42,'3653768848580183172,1,小店自卖,普通订单,519,519,0,120,0,0,0,0,0,0,0,0,399,399,-7.98,0,0,0,0,0,0,,-7.98,,0,,''6932313038181570198
2024/7/29 11:43,'6932346730889221350,'6932346730889221350,195.02,聚合账户,已结算,否,2024/7/19 19:55,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932346730889221350
2024/7/29 11:42,'6932429948707673603,'6932429948707673603,195.02,聚合账户,已结算,否,2024/7/22 16:36,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932429948707673603
2024/7/29 11:30,'6932308521687127447,'6932308521687127447,410.62,聚合账户,已结算,否,2024/7/18 18:28,'3688051480515969377,1,小店自卖,普通订单,459,459,0,40,0,0,0,0,0,0,0,0,419,419,-8.38,0,0,0,0,0,0,,-8.38,,0,,''6932308521687127447
2024/7/29 11:30,'6932294504177538358,'6932294504177538358,195.02,聚合账户,已结算,否,2024/7/17 21:01,'3620016564239264842,1,小店自卖,普通订单,239,239,0,40,0,0,0,0.03,0,0,0,0,198.97,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932294504177538358
2024/7/29 11:30,'6932289887559555000,'6932289887559555000,234.22,聚合账户,已结算,否,2024/7/17 19:59,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932289887559555000
2024/7/29 11:16,'6932313194939946295,'6932313194939946295,195.02,聚合账户,已结算,否,2024/7/18 17:43,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932313194939946295
2024/7/29 11:16,'6932296131880687212,'6932296131880687212,283.22,聚合账户,已结算,否,2024/7/17 19:13,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6932296131880687212
2024/7/29 11:16,'6932273801413530856,'6932273801413530856,234.22,聚合账户,已结算,否,2024/7/17 17:17,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932273801413530856
2024/7/29 11:11,'6932282538717156353,'6932282538717156353,234.22,聚合账户,已结算,否,2024/7/17 17:54,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932282538717156353
2024/7/29 12:53,'6932327300349826671,'6932327300349826671,283.22,聚合账户,已结算,否,2024/7/18 17:19,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6932327300349826671
2024/7/29 12:52,'6932304756347770439,'6932304756347770439,195.02,聚合账户,已结算,否,2024/7/18 18:28,'3620016564239264842,1,小店自卖,普通订单,239,239,0,40,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932304756347770439
2024/7/29 12:50,'6932300587032384751,'6932300587032384751,185.22,聚合账户,已结算,否,2024/7/17 18:54,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932300587032384751
2024/7/29 12:49,'6932430095342245391,'6932430095342245391,234.22,聚合账户,已结算,否,2024/7/22 18:21,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932430095342245391
2024/7/29 12:24,'6932287228934755758,'6932287228934755758,234.22,聚合账户,已结算,否,2024/7/17 19:45,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0.57,0,0,238.43,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932287228934755758
2024/7/29 12:13,'6932297968793818660,'6932297968793818660,185.22,聚合账户,已结算,否,2024/7/18 16:24,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932297968793818660
2024/7/29 12:13,'6932296173932189381,'6932296173932189381,234.22,聚合账户,已结算,否,2024/7/17 18:22,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932296173932189381
2024/7/29 13:57,'6932329124554478877,'6932329124554478877,371.42,聚合账户,已结算,否,2024/7/18 17:55,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6932329124554478877
2024/7/29 13:55,'6932294256048870835,'6932294256048870835,146.02,聚合账户,已结算,否,2024/7/17 18:21,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6932294256048870835
2024/7/29 13:48,'6932265014435649392,'6932265014435649392,400.82,聚合账户,已结算,否,2024/7/17 19:25,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6932265014435649392
2024/7/29 15:11,'6932298048905549771,'6932298048905549771,234.22,聚合账户,已结算,否,2024/7/18 16:39,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932298048905549771
2024/7/29 15:10,'6932479159789295157,'6932479159789295157,195.02,聚合账户,已结算,否,2024/7/23 17:58,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932479159789295157
2024/7/29 15:07,'6932407881668630026,'6932407881668630026,371.42,聚合账户,已结算,否,2024/7/21 16:53,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6932407881668630026
2024/7/29 15:06,'6932300699506579336,'6932300699506579336,234.22,聚合账户,已结算,否,2024/7/17 19:06,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932300699506579336
2024/7/29 15:04,'6932317980992346011,'6932317980992346011,400.82,聚合账户,已结算,否,2024/7/18 16:56,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6932317980992346011
2024/7/29 15:49,'6932375004122715309,'6932375004122715309,234.22,聚合账户,已结算,否,2024/7/20 16:55,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932375004122715309
2024/7/29 15:26,'6932275603035592272,'6932275603035592272,29.3,聚合账户,已结算,否,2024/7/17 17:26,'3661517098884160827,1,小店自卖,普通订单,29.9,29.9,0,0,0,0,0,0,0,0,0,0,29.9,29.9,-0.6,0,0,0,0,0,0,,-0.6,,0,,''6932275603035592272
2024/7/29 15:23,'6932432228132066555,'6932432228132066555,234.22,聚合账户,已结算,否,2024/7/22 18:19,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932432228132066555
2024/7/29 15:20,'6932273883749422522,'6932273883749422522,400.82,聚合账户,已结算,否,2024/7/17 17:51,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6932273883749422522
2024/7/29 15:20,'6932304727887451719,'6932304727887451719,293.02,聚合账户,已结算,否,2024/7/18 18:16,'3645602464511698399,1,小店自卖,普通订单,399,399,0,100,0,2,0,0,0,0,0,0,297,299,-5.98,0,0,0,0,0,0,,-5.98,,0,,''6932304727887451719
2024/7/29 15:20,'6932296173932189381,'6932296173932254917,283.22,聚合账户,已结算,否,2024/7/17 18:22,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6932296173932254917
2024/7/29 15:20,'6932292223438689910,'6932292223438689910,234.22,聚合账户,已结算,否,2024/7/17 19:33,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932292223438689910
2024/7/29 15:16,'6932304612469642731,'6932304612469708267,175.42,聚合账户,已结算,否,2024/7/18 16:47,'3621112255317429906,1,小店自卖,普通订单,239,239,0,60,0,0,0,0,0,0,0,0,179,179,-3.58,0,0,0,0,0,0,,-3.58,,0,,''6932304612469708267
2024/7/29 15:13,'6932320488567608780,'6932320488567608780,146.02,聚合账户,已结算,否,2024/7/18 18:01,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6932320488567608780
2024/7/30 8:53,'6932343940474475595,'6932343940474475595,234.22,聚合账户,已结算,否,2024/7/19 16:16,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932343940474475595
2024/7/30 8:50,'6932343367585109594,'6932343367585109594,195.02,聚合账户,已结算,否,2024/7/19 11:18,'3620016564239264842,1,小店自卖,普通订单,239,239,0,40,0,4,0,0,0,0,0,0,195,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932343367585109594
2024/7/30 8:46,'6932352793062806535,'6932352793062806535,185.22,聚合账户,已结算,否,2024/7/19 17:18,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932352793062806535
2024/7/30 8:45,'6932313392208352553,'6932313392208352553,283.22,聚合账户,已结算,否,2024/7/18 19:56,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6932313392208352553
2024/7/30 9:50,'6932313291843442157,'6932313291843442157,185.22,聚合账户,已结算,否,2024/7/18 19:52,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932313291843442157
2024/7/30 9:50,'6932355081905510007,'6932355081905510007,195.02,聚合账户,已结算,否,2024/7/19 16:32,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932355081905510007
2024/7/30 11:05,'6932337723089295024,'6932337723089295024,195.02,聚合账户,已结算,否,2024/7/19 17:57,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932337723089295024
2024/7/30 10:53,'6932313200134526778,'6932313200134526778,400.82,聚合账户,已结算,否,2024/7/18 18:58,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6932313200134526778
2024/7/30 10:52,'6932364667805898346,'6932364667805898346,136.22,聚合账户,已结算,否,2024/7/19 17:53,'3621112255317429906,1,小店自卖,普通订单,199,199,0,60,0,0,0,0,0,0,0,0,139,139,-2.78,0,0,0,0,0,0,,-2.78,,0,,''6932364667805898346
2024/7/30 12:10,'6932357526611367163,'6932357526611367163,146.02,聚合账户,已结算,否,2024/7/19 17:18,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,1,0,0,0,0,148,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6932357526611367163
2024/7/30 12:05,'6932344255870539294,'6932344255870539294,185.22,聚合账户,已结算,否,2024/7/19 18:14,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932344255870539294
2024/7/30 11:59,'6932337600460755985,'6932337600460755985,29.3,聚合账户,已结算,否,2024/7/19 17:35,'3661517098884160827,1,小店自卖,普通订单,29.9,29.9,0,0,0,0,0,0,0,0,0,0,29.9,29.9,-0.6,0,0,0,0,0,0,,-0.6,,0,,''6932337600460755985
2024/7/30 11:55,'6932307018098284135,'6932307018098284135,400.82,聚合账户,已结算,否,2024/7/18 17:20,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6932307018098284135
2024/7/30 11:55,'6932359688908248964,'6932359688908248964,175.42,聚合账户,已结算,否,2024/7/19 17:54,'3621112255317429906,1,小店自卖,普通订单,239,239,0,60,0,0,0,0,0,0,0,0,179,179,-3.58,0,0,0,0,0,0,,-3.58,,0,,''6932359688908248964
2024/7/30 11:52,'6932327385030333763,'6932327385030333763,185.22,聚合账户,已结算,否,2024/7/18 18:48,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932327385030333763
2024/7/30 11:51,'6932362103862007378,'6932362103862007378,234.22,聚合账户,已结算,否,2024/7/19 18:04,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932362103862007378
2024/7/30 11:48,'6932364591940703853,'6932364591940703853,234.22,聚合账户,已结算,否,2024/7/19 16:16,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932364591940703853
2024/7/30 12:58,'6932335437940463023,'6932335437940463023,234.22,聚合账户,已结算,否,2024/7/19 17:40,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932335437940463023
2024/7/30 12:48,'6932490537804437387,'6932490537804437387,146.02,聚合账户,已结算,否,2024/7/23 20:51,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6932490537804437387
2024/7/30 14:02,'6932373215637083486,'6932373215637083486,146.02,聚合账户,已结算,否,2024/7/20 17:37,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6932373215637083486
2024/7/30 13:41,'6932456818530260854,'6932456818530260854,146.02,聚合账户,已结算,否,2024/7/22 16:49,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6932456818530260854
2024/7/30 15:09,'6932318373441312605,'6932318373441312605,273.42,聚合账户,已结算,否,2024/7/18 20:06,'3653768848580183172,1,小店自卖,普通订单,399,399,0,120,0,0,0,0,0,0,0,0,279,279,-5.58,0,0,0,0,0,0,,-5.58,,0,,''6932318373441312605
2024/7/30 15:29,'6932304851152541189,'6932304851152541189,244.02,聚合账户,已结算,否,2024/7/18 19:59,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6932304851152541189
2024/7/30 15:28,'6932322518833108371,'6932322518833108371,371.42,聚合账户,已结算,否,2024/7/18 19:57,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,4,0,40,0,0,0,0,335,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6932322518833108371
2024/7/31 9:54,'6932369698711344962,'6932369698711344962,258.72,聚合账户,已结算,否,2024/7/20 11:07,'3690835059750862959,1,小店自卖,普通订单,364,349,15,100,0,0,0,0,0,0,0,0,264,264,-5.28,0,0,0,0,0,0,,-5.28,,0,,''6932369698711344962
2024/7/31 9:53,'6932350613045777920,'6932350613045777920,371.42,聚合账户,已结算,否,2024/7/19 18:17,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6932350613045777920
2024/7/31 9:52,'6932373238408812450,'6932373238408812450,234.22,聚合账户,已结算,否,2024/7/20 17:18,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932373238408812450
2024/7/31 9:52,'6932350636615996535,'6932350636615996535,234.22,聚合账户,已结算,否,2024/7/19 19:57,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,12,0,0,0,0,227,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932350636615996535
2024/7/31 9:51,'6932427584266835127,'6932427584266835127,195.02,聚合账户,已结算,否,2024/7/22 16:59,'3620016564239264842,1,小店自卖,普通订单,239,239,0,40,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932427584266835127
2024/7/31 9:48,'6932366675984061934,'6932366675984061934,185.22,聚合账户,已结算,否,2024/7/19 19:58,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932366675984061934
2024/7/31 9:45,'6932359792048281478,'6932359792048281478,234.22,聚合账户,已结算,否,2024/7/19 18:32,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932359792048281478
2024/7/31 10:51,'6932359545672898315,'6932359545672963851,283.22,聚合账户,已结算,否,2024/7/20 16:33,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,6.02,0,0,0,0,282.98,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6932359545672963851
2024/7/31 10:50,'6932362213343565438,'6932362213343565438,371.42,聚合账户,已结算,否,2024/7/19 19:08,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6932362213343565438
2024/7/31 12:09,'6932381777937700813,'6932381777937700813,195.02,聚合账户,已结算,否,2024/7/20 16:39,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932381777937700813
2024/7/31 12:03,'6932350610034333381,'6932350610034333381,391.02,聚合账户,已结算,否,2024/7/19 19:23,'3653768848580183172,1,小店自卖,普通订单,519,519,0,120,0,0,0,0,0,0,0,0,399,399,-7.98,0,0,0,0,0,0,,-7.98,,0,,''6932350610034333381
2024/7/31 12:03,'6932367265145493306,'6932367265145493306,244.02,聚合账户,已结算,否,2024/7/20 0:58,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,3,0,0,0,0,0,0,246,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6932367265145493306
2024/7/31 11:59,'6932368350315877768,'6932368350315877768,244.02,聚合账户,已结算,否,2024/7/20 17:20,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6932368350315877768
2024/7/31 11:56,'6932373168539833785,'6932373168539833785,381.22,聚合账户,已结算,否,2024/7/20 17:27,'3632572065984452761,1,小店自卖,普通订单,469,469,0,80,0,0,0,0,0,0,0,0,389,389,-7.78,0,0,0,0,0,0,,-7.78,,0,,''6932373168539833785
2024/7/31 11:55,'6932387879617041496,'6932387879617041496,146.02,聚合账户,已结算,否,2024/7/20 16:25,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6932387879617041496
2024/7/31 11:54,'6932385988909799220,'6932385988909799220,400.82,聚合账户,已结算,否,2024/7/20 18:04,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,2,0,0,0,0,0,0,407,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6932385988909799220
2024/7/31 11:23,'6932344292388706112,'6932344292388706112,195.02,聚合账户,已结算,否,2024/7/19 19:05,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932344292388706112
2024/7/31 12:53,'6932355335356748873,'6932355335356748873,371.42,聚合账户,已结算,否,2024/7/19 18:27,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0.6,0,0,0,378.4,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6932355335356748873
2024/7/31 12:46,'6932361577313146127,'6932361577313146127,195.02,聚合账户,已结算,否,2024/7/20 16:42,'3620016564239264842,1,小店自卖,普通订单,239,239,0,40,0,0,0,1,0,0,0,0,198,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932361577313146127
2024/7/31 12:44,'6932331208152061131,'6932331208152061131,195.02,聚合账户,已结算,否,2024/7/19 18:57,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932331208152061131
2024/7/31 13:36,'6932337788957235103,'6932337788957235103,430.22,聚合账户,已结算,否,2024/7/19 18:50,'3632572065984452761,1,小店自卖,普通订单,519,519,0,80,0,0,0,1.99,0,0,0,0,437.01,439,-8.78,0,0,0,0,0,0,,-8.78,,0,,''6932337788957235103
2024/7/31 13:36,'6932384007346001669,'6932384007346001669,415.52,聚合账户,已结算,否,2024/7/20 16:46,'3653768848580183172,1,小店自卖,普通订单,544,529,15,120,0,0,0,0,0,0,0,0,424,424,-8.48,0,0,0,0,0,0,,-8.48,,0,,''6932384007346001669
2024/7/31 13:35,'6932352936906987134,'6932352936906987134,400.82,聚合账户,已结算,否,2024/7/19 18:59,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6932352936906987134
2024/7/31 13:34,'6932355470230623870,'6932355470230623870,234.22,聚合账户,已结算,否,2024/7/19 19:02,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932355470230623870
2024/7/31 15:48,'6932376988196542422,'6932376988196542422,400.82,聚合账户,已结算,否,2024/7/20 17:11,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,100,0,1.5,0,0,0,0,307.5,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6932376988196542422
2024/7/31 15:47,'6932350663435293707,'6932350663435293707,273.42,聚合账户,已结算,否,2024/7/19 19:55,'3653768848580183172,1,小店自卖,普通订单,399,399,0,120,0,4,0,0,0,0,0,0,275,279,-5.58,0,0,0,0,0,0,,-5.58,,0,,''6932350663435293707
2024/7/31 15:42,'6932370406871995608,'6932370406871995608,371.42,聚合账户,已结算,否,2024/7/20 16:28,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6932370406871995608
2024/7/31 15:31,'6932427511520826551,'6932427511520826551,283.22,聚合账户,已结算,否,2024/7/22 16:55,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6932427511520826551
2024/7/31 15:30,'6932340099292534650,'6932340099292534650,185.22,聚合账户,已结算,否,2024/7/19 21:39,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932340099292534650
2024/7/31 15:25,'6932359545672898315,'6932359545672898315,234.22,聚合账户,已结算,否,2024/7/20 16:33,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,4.98,0,0,0,0,234.02,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932359545672898315
